42680,45963,804
42680,242089,804
42680,110662,804
252944,242089,804
233097,188277,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,61800,804
252944,247616,804
233097,247616,804
42680,110662,804
42680,188277,804
233097,303780,804
110662,242089,804
42680,177163,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,177163,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
178554,188277,804
178554,177163,804
178554,45963,804
110662,242089,804
110662,45963,804
110662,177163,804
110662,188277,804
242089,45963,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
178554,188277,804
178554,303780,804
178554,45963,804
233097,188277,804
178554,242089,804
178554,42680,804
178554,233097,804
177163,188277,804
45963,188277,804
45963,177163,804
242089,188277,804
242089,177163,804
178554,110662,804
110662,45963,804
233097,242089,804
110662,61800,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,26945,804
233097,204433,804
233097,45963,804
178554,242089,804
233097,110662,804
233097,42680,804
266651,188277,804
266651,26945,804
266651,204433,804
266651,45963,804
266651,242089,804
266651,110662,804
42680,45963,804
42680,204433,804
42680,26945,804
42680,188277,804
182983,30277,804
26945,188277,804
204433,188277,804
204433,26945,804
45963,188277,804
45963,26945,804
45963,204433,804
266651,42680,804
242089,188277,804
242089,204433,804
242089,45963,804
110662,188277,804
110662,26945,804
110662,204433,804
110662,45963,804
110662,242089,804
242089,26945,804
266651,233097,804
72107,67476,804
103246,67476,804
85692,103246,804
85692,135336,804
85692,11140,804
85692,303294,804
85692,135778,804
61800,188277,804
247616,188277,804
85692,72107,804
247616,61800,804
45963,61800,804
45963,247616,804
242089,188277,804
242089,61800,804
242089,247616,804
242089,45963,804
110662,188277,804
45963,188277,804
110662,247616,804
85692,67476,804
135778,11140,804
103246,72107,804
135336,67476,804
135336,103246,804
11140,67476,804
11140,72107,804
11140,103246,804
11140,135336,804
135778,303294,804
303294,67476,804
303294,103246,804
303294,135336,804
303294,11140,804
135778,67476,804
135778,72107,804
135778,103246,804
135778,135336,804
303294,72107,804
178554,110662,804
303294,103246,804
178554,233097,804
199833,125949,804
199833,141506,804
199833,126017,804
72107,67476,804
103246,67476,804
103246,72107,804
135336,67476,804
135336,72107,804
135336,103246,804
11140,67476,804
11140,72107,804
11140,103246,804
11140,135336,804
303294,67476,804
303294,72107,804
199833,106563,804
126017,141506,804
126017,125949,804
126017,106563,804
233097,188277,804
233097,158068,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
6590,188277,804
303294,103246,804
6590,158068,804
6590,242089,804
6590,110662,804
6590,42680,804
6590,233097,804
125949,106563,804
141506,106563,804
141506,125949,804
6590,45963,804
42680,110662,804
303294,135336,804
135778,67476,804
110662,242089,804
42680,188277,804
42680,26945,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,26945,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
204433,188277,804
204433,26945,804
182983,87878,804
110662,45963,804
110662,26945,804
110662,188277,804
242089,45963,804
135778,72107,804
135778,103246,804
135778,135336,804
135778,11140,804
135778,303294,804
103246,67476,804
103246,72107,804
303294,11140,804
103246,135336,804
103246,303294,804
103246,135778,804
26945,188277,804
45963,188277,804
45963,26945,804
242089,188277,804
242089,26945,804
103246,11140,804
178554,42680,804
42680,242089,804
42680,158068,804
42680,110662,804
233097,188277,804
233097,26945,804
233097,204433,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,26945,804
252944,204433,804
252944,45963,804
252944,242089,804
252944,110662,804
252944,42680,804
42680,242089,804
42680,45963,804
42680,204433,804
42680,26945,804
26945,188277,804
204433,188277,804
204433,26945,804
45963,188277,804
45963,26945,804
45963,204433,804
242089,188277,804
252944,233097,804
242089,26945,804
242089,45963,804
110662,188277,804
110662,26945,804
110662,204433,804
110662,45963,804
110662,242089,804
42680,188277,804
242089,204433,804
42680,45963,804
72107,67476,804
103246,72107,804
288806,135336,804
288806,11140,804
288806,303294,804
288806,135778,804
158068,188277,804
45963,188277,804
45963,158068,804
242089,188277,804
242089,158068,804
242089,45963,804
110662,188277,804
110662,158068,804
110662,45963,804
110662,242089,804
42680,188277,804
288806,103246,804
288806,72107,804
288806,67476,804
135778,303294,804
135336,67476,804
135336,72107,804
135336,103246,804
11140,67476,804
11140,72107,804
11140,103246,804
11140,135336,804
103246,67476,804
303294,67476,804
303294,135336,804
303294,11140,804
135778,67476,804
135778,72107,804
135778,103246,804
135778,135336,804
135778,11140,804
303294,72107,804
182983,176164,804
233097,45963,804
30277,87878,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,81840,804
252944,60650,804
252944,45963,804
252944,242089,804
252944,110662,804
252944,42680,804
252944,233097,804
269342,99446,804
292328,99446,804
292328,269342,804
43485,99446,804
43485,269342,804
233097,242089,804
233097,45963,804
233097,60650,804
233097,81840,804
242089,188277,804
242089,81840,804
242089,60650,804
242089,45963,804
110662,188277,804
110662,81840,804
110662,60650,804
43485,292328,804
110662,45963,804
42680,188277,804
42680,81840,804
42680,60650,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
110662,242089,804
45963,60650,804
57481,99446,804
57481,292328,804
110662,242089,804
42680,188277,804
42680,142132,804
42680,170649,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,142132,804
233097,170649,804
204433,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
110662,45963,804
110662,170649,804
110662,142132,804
110662,188277,804
57481,43485,804
1378,99446,804
1378,269342,804
1378,292328,804
1378,43485,804
1378,57481,804
142132,188277,804
57481,269342,804
170649,188277,804
45963,188277,804
45963,142132,804
45963,170649,804
242089,188277,804
242089,142132,804
242089,170649,804
242089,45963,804
170649,142132,804
252944,142132,804
45963,81840,804
60650,81840,804
42680,110662,804
233097,188277,804
233097,10855,804
233097,32861,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,10855,804
252944,32861,804
252944,45963,804
252944,242089,804
252944,110662,804
252944,42680,804
42680,242089,804
42680,45963,804
42680,32861,804
42680,10855,804
10855,188277,804
32861,188277,804
32861,10855,804
45963,188277,804
45963,10855,804
45963,32861,804
242089,188277,804
252944,233097,804
242089,10855,804
242089,45963,804
110662,188277,804
110662,10855,804
110662,32861,804
110662,45963,804
110662,242089,804
42680,188277,804
242089,32861,804
45963,188277,804
220611,188277,804
71228,220611,804
233097,71228,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,220611,804
252944,71228,804
252944,45963,804
252944,242089,804
252944,110662,804
252944,42680,804
252944,233097,804
81840,188277,804
60650,188277,804
233097,220611,804
233097,188277,804
42680,110662,804
42680,242089,804
45963,188277,804
45963,220611,804
45963,71228,804
242089,188277,804
242089,220611,804
242089,71228,804
242089,45963,804
71228,188277,804
110662,188277,804
110662,71228,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,220611,804
42680,71228,804
42680,45963,804
110662,220611,804
182983,244938,804
252944,170649,804
252944,242089,804
233097,238606,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,43408,804
252944,238606,804
252944,45963,804
252944,242089,804
252944,110662,804
252944,42680,804
252944,233097,804
55217,259379,804
145720,259379,804
233097,43408,804
233097,188277,804
42680,110662,804
42680,242089,804
45963,188277,804
45963,43408,804
45963,238606,804
242089,188277,804
242089,43408,804
242089,238606,804
242089,45963,804
145720,55217,804
110662,188277,804
110662,238606,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,43408,804
42680,238606,804
42680,45963,804
110662,43408,804
238606,43408,804
233202,259379,804
233202,145720,804
59494,120278,804
59494,224149,804
188149,13256,804
188149,301701,804
188149,137848,804
188149,59481,804
188149,120278,804
188149,224149,804
188149,59494,804
162501,19421,804
176164,244938,804
87878,244938,804
87878,176164,804
30277,244938,804
30277,176164,804
59494,59481,804
59494,137848,804
59494,301701,804
59494,13256,804
305379,212124,804
301701,13256,804
137848,13256,804
137848,301701,804
59481,13256,804
59481,301701,804
59481,137848,804
233202,55217,804
120278,13256,804
120278,137848,804
120278,59481,804
224149,13256,804
224149,301701,804
224149,137848,804
224149,59481,804
224149,120278,804
120278,301701,804
252944,45963,804
238606,188277,804
252944,233097,804
42680,108606,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,52262,804
233097,108606,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,52262,804
252944,108606,804
252944,45963,804
42680,52262,804
42680,188277,804
110662,242089,804
110662,45963,804
252944,110662,804
252944,42680,804
252944,233097,804
52262,188277,804
108606,188277,804
108606,52262,804
45963,188277,804
252944,242089,804
45963,52262,804
242089,188277,804
242089,52262,804
242089,108606,804
242089,45963,804
110662,188277,804
110662,52262,804
110662,108606,804
45963,108606,804
43408,188277,804
252944,110662,804
252944,233097,804
42680,110662,804
233097,188277,804
233097,117311,804
233097,28928,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
252944,188277,804
252944,117311,804
252944,28928,804
252944,45963,804
252944,242089,804
252944,110662,804
252944,42680,804
42680,242089,804
42680,45963,804
42680,28928,804
42680,117311,804
117311,188277,804
28928,188277,804
28928,117311,804
45963,188277,804
45963,117311,804
45963,28928,804
242089,188277,804
252944,42680,804
242089,117311,804
242089,45963,804
110662,188277,804
110662,117311,804
110662,28928,804
110662,45963,804
110662,242089,804
42680,188277,804
242089,28928,804
204433,242089,804
135336,72107,804
204433,42680,804
116081,69657,804
116081,34780,804
116081,172963,804
116081,128853,804
119384,205339,804
119384,197864,804
119384,69657,804
119384,34780,804
119384,172963,804
119384,128853,804
119384,116081,804
253005,205339,804
253005,197864,804
253005,69657,804
253005,34780,804
116081,197864,804
116081,205339,804
128853,172963,804
128853,34780,804
260416,157020,804
260416,63613,804
260416,106791,804
260416,191114,804
197864,205339,804
69657,205339,804
69657,197864,804
253005,172963,804
34780,205339,804
172963,205339,804
172963,197864,804
172963,69657,804
172963,34780,804
128853,205339,804
128853,197864,804
128853,69657,804
34780,69657,804
260416,251316,804
253005,128853,804
253005,119384,804
181424,197864,804
181424,69657,804
181424,34780,804
181424,172963,804
181424,128853,804
181424,116081,804
181424,119384,804
181424,253005,804
181424,81481,804
181424,165466,804
185123,205339,804
185123,197864,804
185123,69657,804
185123,34780,804
185123,172963,804
181424,205339,804
165466,81481,804
165466,253005,804
165466,119384,804
81481,205339,804
81481,197864,804
81481,69657,804
81481,34780,804
81481,172963,804
81481,128853,804
81481,116081,804
253005,116081,804
81481,119384,804
165466,205339,804
165466,197864,804
165466,69657,804
165466,34780,804
165466,172963,804
165466,128853,804
165466,116081,804
81481,253005,804
185123,128853,804
191114,106791,804
191114,157020,804
284636,231687,804
284636,204240,804
284636,104213,804
119543,221499,804
243673,221499,804
243673,119543,804
112117,221499,804
112117,119543,804
112117,243673,804
68805,221499,804
68805,119543,804
68805,243673,804
68805,112117,804
30277,221499,804
30277,119543,804
284636,83733,804
284636,221691,804
284636,105245,804
104213,204240,804
212194,102113,804
278799,212124,804
221691,105245,804
83733,105245,804
83733,221691,804
231687,105245,804
231687,221691,804
30277,243673,804
231687,83733,804
204240,221691,804
204240,83733,804
204240,231687,804
104213,105245,804
104213,221691,804
104213,83733,804
104213,231687,804
204240,105245,804
191114,63613,804
30277,112117,804
204581,221499,804
36416,20871,804
36416,77251,804
36416,285505,804
36416,163404,804
36416,280398,804
245312,266145,804
230975,266145,804
230975,245312,804
157020,251316,804
63613,251316,804
63613,157020,804
106791,251316,804
106791,157020,804
106791,63613,804
191114,251316,804
36416,280398,804
280398,163404,804
280398,285505,804
280398,77251,804
204581,119543,804
204581,243673,804
204581,112117,804
204581,68805,804
204581,30277,804
20871,280398,804
77251,280398,804
30277,68805,804
77251,20871,804
285505,20871,804
285505,77251,804
163404,280398,804
163404,20871,804
163404,77251,804
163404,285505,804
280398,20871,804
285505,280398,804
185123,116081,804
185123,119384,804
185123,253005,804
98991,59943,804
98991,128913,804
98991,259925,804
98991,84200,804
98991,234712,804
98991,249530,804
98991,281051,804
98991,306613,804
60786,59943,804
60786,128913,804
60786,259925,804
60786,84200,804
60786,234712,804
60786,249530,804
60786,281051,804
306613,281051,804
306613,249530,804
306613,234712,804
306613,84200,804
234712,259925,804
234712,84200,804
249530,59943,804
249530,128913,804
249530,259925,804
249530,84200,804
249530,234712,804
60786,306613,804
281051,59943,804
281051,259925,804
281051,84200,804
281051,234712,804
281051,249530,804
306613,59943,804
306613,128913,804
306613,259925,804
281051,128913,804
234712,128913,804
60786,98991,804
227301,204618,804
14189,68805,804
14189,30277,804
39102,80953,804
108733,80953,804
108733,39102,804
10547,80953,804
10547,39102,804
10547,108733,804
94797,118566,804
118102,118566,804
118102,94797,804
138564,44011,804
251404,44011,804
251404,138564,804
204433,110662,804
14189,119951,804
14189,243673,804
14189,119543,804
14189,221499,804
227301,299138,804
119543,221499,804
243673,221499,804
243673,119543,804
119951,221499,804
119951,119543,804
119951,243673,804
299138,204618,804
68805,221499,804
68805,243673,804
68805,119951,804
30277,221499,804
30277,119543,804
30277,243673,804
30277,119951,804
30277,68805,804
68805,119543,804
234712,59943,804
84200,259925,804
84200,128913,804
41998,172963,804
41998,128853,804
41998,116081,804
41998,119384,804
41998,253005,804
41998,81481,804
41998,165466,804
41998,181424,804
41998,185123,804
41998,236879,804
20871,280398,804
77251,280398,804
77251,20871,804
285505,280398,804
285505,20871,804
41998,34780,804
41998,69657,804
41998,197864,804
41998,205339,804
185123,81481,804
185123,165466,804
185123,181424,804
236879,205339,804
236879,197864,804
236879,69657,804
236879,34780,804
285505,77251,804
236879,172963,804
236879,116081,804
236879,119384,804
236879,253005,804
236879,81481,804
236879,165466,804
236879,181424,804
236879,185123,804
236879,128853,804
163404,280398,804
163404,20871,804
163404,77251,804
267207,114117,804
256649,284187,804
256649,78827,804
256649,117191,804
256649,114117,804
256649,267207,804
243027,284187,804
267207,117191,804
243027,78827,804
243027,114117,804
243027,267207,804
243027,256649,804
128913,59943,804
259925,59943,804
259925,128913,804
84200,59943,804
243027,117191,804
238415,4570,804
267207,78827,804
114117,117191,804
163404,285505,804
280398,20871,804
280398,77251,804
280398,285505,804
280398,163404,804
5403,280398,804
5403,20871,804
267207,284187,804
5403,77251,804
5403,163404,804
5403,280398,804
78827,284187,804
117191,284187,804
117191,78827,804
114117,284187,804
114117,78827,804
5403,285505,804
238415,186924,804
34780,197864,804
238415,99256,804
42680,110662,804
233097,188277,804
233097,122689,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
28928,188277,804
28928,122689,804
28928,45963,804
28928,242089,804
28928,110662,804
28928,42680,804
28928,233097,804
52262,188277,804
42680,242089,804
42680,45963,804
42680,122689,804
42680,188277,804
28928,117311,804
28928,45963,804
28928,242089,804
28928,110662,804
28928,42680,804
28928,233097,804
122689,188277,804
45963,188277,804
45963,188277,804
242089,188277,804
242089,122689,804
242089,45963,804
110662,188277,804
110662,122689,804
110662,45963,804
110662,242089,804
45963,122689,804
28928,188277,804
45963,52262,804
242089,52262,804
108606,110662,804
108606,42680,804
108606,233097,804
142132,188277,804
45963,188277,804
45963,142132,804
242089,188277,804
242089,142132,804
242089,45963,804
110662,188277,804
110662,142132,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,142132,804
108606,242089,804
108606,45963,804
108606,52262,804
108606,188277,804
242089,45963,804
110662,188277,804
110662,52262,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,52262,804
242089,188277,804
42680,45963,804
42680,110662,804
233097,188277,804
233097,52262,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
42680,242089,804
233097,42680,804
233097,110662,804
233097,242089,804
233097,110662,804
233097,42680,804
247616,188277,804
247616,61800,804
247616,45963,804
247616,242089,804
247616,110662,804
247616,42680,804
247616,233097,804
43408,188277,804
45963,188277,804
45963,43408,804
242089,188277,804
242089,43408,804
242089,45963,804
233097,242089,804
233097,45963,804
233097,61800,804
233097,188277,804
204433,233097,804
61800,188277,804
45963,188277,804
45963,61800,804
242089,188277,804
242089,61800,804
242089,45963,804
110662,188277,804
110662,188277,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,61800,804
42680,45963,804
42680,242089,804
42680,110662,804
110662,61800,804
110662,43408,804
110662,45963,804
110662,242089,804
45963,117311,804
242089,188277,804
242089,117311,804
242089,45963,804
110662,188277,804
110662,117311,804
110662,45963,804
45963,188277,804
110662,242089,804
42680,117311,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,117311,804
233097,45963,804
238415,193741,804
42680,45963,804
117311,188277,804
238606,42680,804
42680,188277,804
42680,43408,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,43408,804
238606,233097,804
233097,45963,804
233097,110662,804
233097,42680,804
238606,188277,804
238606,43408,804
238606,45963,804
238606,242089,804
238606,110662,804
233097,242089,804
42680,242089,804
42680,188277,804
233097,188277,804
82388,183119,804
82388,240043,804
87755,183119,804
87755,240043,804
87755,82388,804
253747,183119,804
253747,240043,804
253747,82388,804
253747,87755,804
282177,183119,804
282177,240043,804
282177,82388,804
282177,87755,804
282177,253747,804
10855,188277,804
240043,183119,804
71228,233097,804
71228,42680,804
71228,110662,804
110662,242089,804
42680,188277,804
42680,220611,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
45963,188277,804
233097,220611,804
233097,242089,804
233097,110662,804
233097,42680,804
71228,188277,804
71228,220611,804
71228,45963,804
71228,242089,804
233097,45963,804
110662,45963,804
45963,10855,804
242089,10855,804
32861,42680,804
32861,233097,804
72401,70205,804
99256,230562,804
193741,230562,804
193741,99256,804
186924,230562,804
186924,99256,804
186924,193741,804
4570,230562,804
4570,99256,804
4570,193741,804
4570,186924,804
42680,110662,804
238415,230562,804
32861,110662,804
32861,242089,804
32861,45963,804
32861,10855,804
110662,188277,804
110662,10855,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,10855,804
42680,45963,804
242089,188277,804
42680,242089,804
233097,188277,804
233097,10855,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
32861,188277,804
42680,110662,804
110662,220611,804
242089,45963,804
242089,45963,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,81840,804
42680,45963,804
42680,242089,804
42680,110662,804
233097,188277,804
233097,81840,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
60650,188277,804
60650,81840,804
110662,81840,804
242089,45963,804
242089,81840,804
242089,188277,804
233097,142132,804
233097,45963,804
110662,188277,804
233097,242089,804
233097,110662,804
233097,42680,804
170649,188277,804
60650,45963,804
170649,142132,804
170649,242089,804
170649,110662,804
170649,42680,804
170649,233097,804
81840,188277,804
45963,188277,804
45963,81840,804
170649,45963,804
60650,242089,804
110662,188277,804
60650,42680,804
233097,45963,804
233097,242089,804
233097,110662,804
233097,42680,804
11402,188277,804
11402,45963,804
11402,242089,804
233097,108188,804
11402,110662,804
11402,233097,804
220611,188277,804
45963,188277,804
60650,110662,804
45963,220611,804
242089,220611,804
242089,188277,804
11402,42680,804
233097,188277,804
11402,108188,804
42680,110662,804
45963,188277,804
45963,108188,804
242089,188277,804
242089,108188,804
242089,45963,804
110662,188277,804
60650,233097,804
110662,108188,804
110662,45963,804
110662,242089,804
42680,188277,804
42680,108188,804
42680,45963,804
42680,242089,804
108188,188277,804
22652,158997,805
22652,258818,805
158997,201493,805
22652,216606,805
22652,201493,805
158997,258818,805
22652,59624,805
22652,158997,805
242089,188277,805
101524,188277,805
110662,101524,805
45963,188277,805
45963,101524,805
110662,188277,805
242089,101524,805
242089,45963,805
158997,59624,805
110662,45963,805
158997,216606,805
204609,78827,805
201493,158997,805
38894,288856,805
38894,224868,805
110662,242089,805
38894,78827,805
38894,13845,805
38894,25404,805
204609,224868,805
204609,288856,805
204609,13845,805
204609,25404,805
204609,38894,805
59624,216606,805
158997,216606,805
158997,59624,805
258818,216606,805
258818,59624,805
258818,158997,805
201493,216606,805
201493,59624,805
201493,258818,805
42680,188277,805
106960,101524,805
42680,45963,805
137747,188277,805
137747,101524,805
137747,45963,805
137747,242089,805
137747,110662,805
137747,42680,805
137747,233097,805
137747,255536,805
98641,255536,805
137747,98641,805
106960,45963,805
106960,242089,805
106960,110662,805
106960,42680,805
106960,233097,805
25404,13845,805
106960,255536,805
106960,98641,805
106960,188277,805
98641,233097,805
98641,42680,805
98641,110662,805
42680,242089,805
42680,110662,805
233097,188277,805
233097,101524,805
233097,45963,805
233097,242089,805
233097,110662,805
233097,42680,805
255536,188277,805
255536,101524,805
255536,45963,805
255536,242089,805
255536,110662,805
255536,42680,805
255536,233097,805
98641,188277,805
98641,101524,805
98641,45963,805
98641,242089,805
42680,101524,805
25404,288856,805
77251,20871,805
25404,78827,805
280398,285505,805
280398,163404,805
7362,280398,805
7362,20871,805
7362,77251,805
7362,285505,805
7362,163404,805
7362,280398,805
280398,77251,805
72107,67476,805
103246,72107,805
135336,67476,805
135336,72107,805
135336,103246,805
11140,67476,805
11140,72107,805
11140,103246,805
11140,135336,805
103246,67476,805
280398,20871,805
163404,285505,805
163404,77251,805
106960,137747,805
164571,83571,805
35481,83571,805
35481,164571,805
244037,170357,805
170357,244037,805
82330,170357,805
82330,244037,805
82330,170357,805
253511,34068,805
120732,34068,805
120732,253511,805
20871,280398,805
77251,280398,805
285505,280398,805
285505,20871,805
285505,77251,805
163404,280398,805
163404,20871,805
303294,67476,805
303294,72107,805
303294,103246,805
303294,135336,805
103827,304303,805
89427,189669,805
89427,304303,805
89427,103827,805
98318,189669,805
98318,304303,805
98318,103827,805
98318,89427,805
62914,189669,805
62914,304303,805
62914,103827,805
62914,89427,805
62914,98318,805
224868,78827,805
288856,78827,805
288856,224868,805
13845,78827,805
13845,224868,805
13845,288856,805
103827,189669,805
25404,224868,805
304303,189669,805
118768,301123,805
303294,11140,805
135778,67476,805
135778,72107,805
135778,103246,805
135778,135336,805
135778,11140,805
135778,303294,805
72107,67476,805
72107,103246,805
72107,135336,805
72107,11140,805
72107,303294,805
72107,135778,805
82238,79969,805
153232,79969,805
153232,82238,805
82238,79969,805
82238,153232,805
276256,301123,805
118768,276256,805
266651,188277,805
